NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
8727941;'zi33@uniandes.edu.co';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-08','YYYY-MM-DD');TO_DATE('2013-05-07','YYYY-MM-DD');70474;'No';'Si';
5659551;'to86@gmail.com';TO_DATE('2014-04-14','YYYY-MM-DD');TO_DATE('2014-04-22','YYYY-MM-DD');NULL;19576;'Si';'No';
5806690;'pa11@hotmail.com';TO_DATE('2013-11-20','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');NULL;83522;'Si';'No';
8952972;'pese65@gmail.com';TO_DATE('2014-01-17','YYYY-MM-DD');TO_DATE('2014-02-01','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');130925;'No';'Si';
4571658;'wa75@yahoo.com';TO_DATE('2014-04-03','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');231102;'No';'Si';
3977388;'wu28@yahoo.com';TO_DATE('2013-09-06','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');NULL;105865;'Si';'No';
7856935;'kevu17@gmail.com';TO_DATE('2013-08-11','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');TO_DATE('2013-08-21','YYYY-MM-DD');27471;'No';'Si';
7186885;'ka83@gmail.com';TO_DATE('2013-05-10','YYYY-MM-DD');TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-05-28','YYYY-MM-DD');46423;'No';'Si';
4210626;'do4@uniandes.edu.co';TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-24','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');214634;'No';'Si';
1991646;'bi73@uniandes.edu.co';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-24','YYYY-MM-DD');NULL;166075;'No';'No';
302686;'ge36@yahoo.com';TO_DATE('2013-06-01','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');235482;'No';'Si';
8791159;'lu59@gmail.com';TO_DATE('2013-10-20','YYYY-MM-DD');TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-10-24','YYYY-MM-DD');112029;'No';'Si';
2980387;'xo71@uniandes.edu.co';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');TO_DATE('2014-02-17','YYYY-MM-DD');14020;'No';'Si';
4928706;'peme19@hotmail.com';TO_DATE('2013-07-26','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');TO_DATE('2013-08-02','YYYY-MM-DD');153120;'No';'Si';
1457790;'mumu25@yahoo.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');NULL;268572;'No';'No';
890031;'mi71@yahoo.com';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-12','YYYY-MM-DD');NULL;111119;'Si';'No';
1283031;'fapa49@uniandes.edu.co';TO_DATE('2014-03-24','YYYY-MM-DD');TO_DATE('2014-03-31','YYYY-MM-DD');NULL;139483;'No';'No';
584194;'benu23@uniandes.edu.co';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-03-04','YYYY-MM-DD');NULL;297630;'No';'No';
3314242;'cugu88@gmail.com';TO_DATE('2014-04-06','YYYY-MM-DD');TO_DATE('2014-04-15','YYYY-MM-DD');NULL;198476;'No';'No';
619381;'pa11@hotmail.com';TO_DATE('2013-12-19','YYYY-MM-DD');TO_DATE('2013-12-31','YYYY-MM-DD');NULL;160109;'No';'No';
4163282;'fazo8@yahoo.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');TO_DATE('2013-11-16','YYYY-MM-DD');172792;'No';'Si';
2172862;'mi14@uniandes.edu.co';TO_DATE('2013-04-19','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');TO_DATE('2013-04-27','YYYY-MM-DD');163917;'No';'Si';
2668278;'gipe93@hotmail.com';TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');NULL;239205;'No';'No';
4612152;'nami42@uniandes.edu.co';TO_DATE('2013-12-13','YYYY-MM-DD');TO_DATE('2013-12-22','YYYY-MM-DD');NULL;102526;'Si';'No';
9127989;'to95@gmail.com';TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-06-01','YYYY-MM-DD');NULL;214180;'No';'No';
8652216;'vofe30@yahoo.com';TO_DATE('2013-08-07','YYYY-MM-DD');TO_DATE('2013-08-21','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');295156;'No';'Si';
3960865;'dimi33@gmail.com';TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-15','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');46357;'No';'Si';
4094643;'wa75@yahoo.com';TO_DATE('2014-02-10','YYYY-MM-DD');TO_DATE('2014-02-25','YYYY-MM-DD');NULL;283263;'No';'No';
2948929;'ki46@yahoo.com';TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-07-31','YYYY-MM-DD');NULL;216717;'No';'No';
9222510;'ruju50@yahoo.com';TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');TO_DATE('2013-12-14','YYYY-MM-DD');124534;'No';'Si';
6215245;'yidu85@hotmail.com';TO_DATE('2013-11-26','YYYY-MM-DD');TO_DATE('2013-12-09','YYYY-MM-DD');NULL;11233;'Si';'No';
799977;'ni36@yahoo.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-02-23','YYYY-MM-DD');TO_DATE('2014-02-27','YYYY-MM-DD');177606;'No';'Si';
1112173;'pese65@gmail.com';TO_DATE('2013-09-28','YYYY-MM-DD');TO_DATE('2013-10-05','YYYY-MM-DD');TO_DATE('2013-10-02','YYYY-MM-DD');27234;'No';'Si';
6750820;'ru65@gmail.com';TO_DATE('2013-08-09','YYYY-MM-DD');TO_DATE('2013-08-22','YYYY-MM-DD');NULL;89697;'No';'No';
9064873;'de37@uniandes.edu.co';TO_DATE('2013-08-28','YYYY-MM-DD');TO_DATE('2013-09-07','YYYY-MM-DD');NULL;19900;'No';'No';
6561564;'ru65@gmail.com';TO_DATE('2013-08-09','YYYY-MM-DD');TO_DATE('2013-08-21','YYYY-MM-DD');NULL;145530;'No';'No';
7797310;'nu43@uniandes.edu.co';TO_DATE('2013-11-29','YYYY-MM-DD');TO_DATE('2013-12-07','YYYY-MM-DD');NULL;150693;'Si';'No';
1474455;'zebo70@yahoo.com';TO_DATE('2014-03-19','YYYY-MM-DD');TO_DATE('2014-03-26','YYYY-MM-DD');TO_DATE('2014-03-25','YYYY-MM-DD');127603;'No';'Si';
7989294;'qisa5@uniandes.edu.co';TO_DATE('2014-02-27','YYYY-MM-DD');TO_DATE('2014-03-12','YYYY-MM-DD');NULL;211939;'No';'No';
2116013;'fado22@gmail.com';TO_DATE('2013-09-23','YYYY-MM-DD');TO_DATE('2013-09-30','YYYY-MM-DD');NULL;68577;'No';'No';
3920777;'fado22@gmail.com';TO_DATE('2013-11-23','YYYY-MM-DD');TO_DATE('2013-12-03','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');25761;'No';'Si';
9653263;'gipe93@hotmail.com';TO_DATE('2014-02-18','YYYY-MM-DD');TO_DATE('2014-02-26','YYYY-MM-DD');TO_DATE('2014-02-25','YYYY-MM-DD');110420;'No';'Si';
4065626;'to86@gmail.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');NULL;226429;'No';'No';
3340415;'taxu38@gmail.com';TO_DATE('2014-01-18','YYYY-MM-DD');TO_DATE('2014-01-27','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');245679;'No';'Si';
6574182;'sefi96@uniandes.edu.co';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-19','YYYY-MM-DD');TO_DATE('2013-12-18','YYYY-MM-DD');211047;'No';'Si';
5952017;'heru94@hotmail.com';TO_DATE('2013-08-23','YYYY-MM-DD');TO_DATE('2013-09-07','YYYY-MM-DD');TO_DATE('2013-09-03','YYYY-MM-DD');116643;'No';'Si';
3827378;'ni44@uniandes.edu.co';TO_DATE('2013-07-11','YYYY-MM-DD');TO_DATE('2013-07-26','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');94037;'No';'Si';
6205336;'buza67@gmail.com';TO_DATE('2013-06-10','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;155993;'No';'No';
3387577;'ya89@yahoo.com';TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');TO_DATE('2013-12-06','YYYY-MM-DD');154420;'No';'Si';
2881854;'wa60@gmail.com';TO_DATE('2014-02-22','YYYY-MM-DD');TO_DATE('2014-03-06','YYYY-MM-DD');TO_DATE('2014-03-10','YYYY-MM-DD');263341;'No';'Si';
8905745;'geqo14@gmail.com';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-05-05','YYYY-MM-DD');NULL;133555;'No';'No';
9933950;'me32@uniandes.edu.co';TO_DATE('2013-05-05','YYYY-MM-DD');TO_DATE('2013-05-16','YYYY-MM-DD');TO_DATE('2013-05-13','YYYY-MM-DD');49139;'No';'Si';
5464464;'ce70@uniandes.edu.co';TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-14','YYYY-MM-DD');NULL;65390;'No';'No';
2736113;'mu11@uniandes.edu.co';TO_DATE('2014-04-04','YYYY-MM-DD');TO_DATE('2014-04-17','YYYY-MM-DD');TO_DATE('2014-04-20','YYYY-MM-DD');295275;'No';'Si';
1759761;'buza67@gmail.com';TO_DATE('2013-07-05','YYYY-MM-DD');TO_DATE('2013-07-20','YYYY-MM-DD');TO_DATE('2013-07-24','YYYY-MM-DD');146728;'No';'Si';
7293196;'peme19@hotmail.com';TO_DATE('2013-04-27','YYYY-MM-DD');TO_DATE('2013-05-11','YYYY-MM-DD');TO_DATE('2013-05-16','YYYY-MM-DD');81383;'No';'Si';
828401;'fazo8@yahoo.com';TO_DATE('2013-10-25','YYYY-MM-DD');TO_DATE('2013-11-03','YYYY-MM-DD');NULL;276966;'Si';'No';
1297135;'zebo70@yahoo.com';TO_DATE('2013-08-15','YYYY-MM-DD');TO_DATE('2013-08-24','YYYY-MM-DD');TO_DATE('2013-08-22','YYYY-MM-DD');272031;'No';'Si';
1525350;'deqi28@hotmail.com';TO_DATE('2013-12-08','YYYY-MM-DD');TO_DATE('2013-12-20','YYYY-MM-DD');NULL;219548;'Si';'No';
3852477;'ruju50@yahoo.com';TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2014-01-09','YYYY-MM-DD');NULL;31275;'No';'No';
237252;'mi14@uniandes.edu.co';TO_DATE('2013-07-15','YYYY-MM-DD');TO_DATE('2013-07-22','YYYY-MM-DD');NULL;204132;'No';'No';
2108875;'qati23@yahoo.com';TO_DATE('2013-07-15','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;225511;'Si';'No';
3384372;'sefi96@uniandes.edu.co';TO_DATE('2013-04-21','YYYY-MM-DD');TO_DATE('2013-04-29','YYYY-MM-DD');NULL;24314;'No';'No';
9970415;'suga36@uniandes.edu.co';TO_DATE('2013-08-24','YYYY-MM-DD');TO_DATE('2013-09-01','YYYY-MM-DD');TO_DATE('2013-09-05','YYYY-MM-DD');102785;'No';'Si';
7780271;'mi14@uniandes.edu.co';TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;170282;'No';'No';
8007177;'gixi51@yahoo.com';TO_DATE('2014-02-03','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');68182;'No';'Si';
1299758;'ki46@yahoo.com';TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-16','YYYY-MM-DD');TO_DATE('2013-07-12','YYYY-MM-DD');213974;'No';'Si';
311859;'pa11@hotmail.com';TO_DATE('2013-08-12','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');204697;'No';'Si';
6947089;'mare65@hotmail.com';TO_DATE('2014-03-23','YYYY-MM-DD');TO_DATE('2014-03-30','YYYY-MM-DD');TO_DATE('2014-03-26','YYYY-MM-DD');191837;'No';'Si';
6589615;'pini67@hotmail.com';TO_DATE('2013-06-17','YYYY-MM-DD');TO_DATE('2013-06-28','YYYY-MM-DD');NULL;97707;'Si';'No';
6726885;'ga61@hotmail.com';TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-09-10','YYYY-MM-DD');NULL;220742;'No';'No';
7191884;'to93@yahoo.com';TO_DATE('2014-04-02','YYYY-MM-DD');TO_DATE('2014-04-14','YYYY-MM-DD');NULL;127286;'No';'No';
8639731;'ni27@uniandes.edu.co';TO_DATE('2013-05-05','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');TO_DATE('2013-05-12','YYYY-MM-DD');236585;'No';'Si';
5502560;'huqi23@gmail.com';TO_DATE('2014-04-10','YYYY-MM-DD');TO_DATE('2014-04-21','YYYY-MM-DD');NULL;22823;'No';'No';
5848197;'xo71@uniandes.edu.co';TO_DATE('2013-07-16','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;199610;'Si';'No';
785305;'wenu82@gmail.com';TO_DATE('2014-01-11','YYYY-MM-DD');TO_DATE('2014-01-25','YYYY-MM-DD');NULL;275640;'Si';'No';
9583815;'za91@hotmail.com';TO_DATE('2014-01-16','YYYY-MM-DD');TO_DATE('2014-01-24','YYYY-MM-DD');NULL;124534;'No';'No';
3346715;'nu43@uniandes.edu.co';TO_DATE('2013-11-15','YYYY-MM-DD');TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');272008;'No';'Si';
6557791;'ha61@gmail.com';TO_DATE('2014-01-24','YYYY-MM-DD');TO_DATE('2014-02-07','YYYY-MM-DD');NULL;194513;'No';'No';
8037238;'sefi96@uniandes.edu.co';TO_DATE('2013-08-28','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;155158;'No';'No';
8459910;'vazo63@uniandes.edu.co';TO_DATE('2013-12-03','YYYY-MM-DD');TO_DATE('2013-12-16','YYYY-MM-DD');TO_DATE('2013-12-13','YYYY-MM-DD');159631;'No';'Si';
8262792;'dipa75@yahoo.com';TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');TO_DATE('2013-12-09','YYYY-MM-DD');250835;'No';'Si';
6973736;'kevu17@gmail.com';TO_DATE('2013-05-15','YYYY-MM-DD');TO_DATE('2013-05-28','YYYY-MM-DD');TO_DATE('2013-05-29','YYYY-MM-DD');16802;'No';'Si';
3510925;'vela43@hotmail.com';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-19','YYYY-MM-DD');NULL;80547;'Si';'No';
9246029;'heqi29@hotmail.com';TO_DATE('2013-09-18','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');TO_DATE('2013-09-27','YYYY-MM-DD');31394;'No';'Si';
8941808;'cugu88@gmail.com';TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-09-02','YYYY-MM-DD');NULL;278587;'No';'No';
4141048;'to86@gmail.com';TO_DATE('2014-03-04','YYYY-MM-DD');TO_DATE('2014-03-12','YYYY-MM-DD');NULL;218129;'Si';'No';
2571688;'ga61@hotmail.com';TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-12','YYYY-MM-DD');56108;'No';'Si';
48535;'to95@gmail.com';TO_DATE('2013-08-30','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;43997;'No';'No';
2910434;'mo65@hotmail.com';TO_DATE('2013-04-20','YYYY-MM-DD');TO_DATE('2013-05-03','YYYY-MM-DD');NULL;131089;'Si';'No';
4971886;'do4@uniandes.edu.co';TO_DATE('2013-12-15','YYYY-MM-DD');TO_DATE('2013-12-27','YYYY-MM-DD');NULL;142439;'No';'No';
11032;'tipu74@uniandes.edu.co';TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-20','YYYY-MM-DD');NULL;233967;'No';'No';
4709875;'va26@gmail.com';TO_DATE('2013-07-28','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');NULL;53530;'No';'No';
9517889;'ge36@yahoo.com';TO_DATE('2014-02-24','YYYY-MM-DD');TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-02','YYYY-MM-DD');121486;'No';'Si';
3207096;'ha61@gmail.com';TO_DATE('2013-11-01','YYYY-MM-DD');TO_DATE('2013-11-15','YYYY-MM-DD');NULL;250802;'No';'No';
6229919;'cugu88@gmail.com';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-15','YYYY-MM-DD');NULL;190706;'No';'No';
569558;'qati23@yahoo.com';TO_DATE('2014-01-17','YYYY-MM-DD');TO_DATE('2014-01-28','YYYY-MM-DD');NULL;172123;'No';'No';
6596827;'fili55@yahoo.com';TO_DATE('2013-10-07','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-14','YYYY-MM-DD');165288;'No';'Si';
4313958;'suga36@uniandes.edu.co';TO_DATE('2014-03-01','YYYY-MM-DD');TO_DATE('2014-03-12','YYYY-MM-DD');NULL;55135;'No';'No';
1752341;'huqi23@gmail.com';TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-03-19','YYYY-MM-DD');228348;'No';'Si';
5862030;'beno69@gmail.com';TO_DATE('2013-11-20','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');NULL;138213;'Si';'No';
630759;'nu59@gmail.com';TO_DATE('2013-06-25','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');NULL;287191;'No';'No';
1454920;'me32@uniandes.edu.co';TO_DATE('2013-08-31','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;199883;'No';'No';
7593446;'nifo46@uniandes.edu.co';TO_DATE('2014-02-07','YYYY-MM-DD');TO_DATE('2014-02-21','YYYY-MM-DD');NULL;146957;'No';'No';
190796;'su66@yahoo.com';TO_DATE('2013-05-19','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');NULL;19633;'No';'No';
8496223;'za91@hotmail.com';TO_DATE('2013-07-10','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;143200;'Si';'No';
2775665;'ji39@yahoo.com';TO_DATE('2014-01-20','YYYY-MM-DD');TO_DATE('2014-01-30','YYYY-MM-DD');TO_DATE('2014-02-02','YYYY-MM-DD');17382;'No';'Si';
8019877;'qipe68@gmail.com';TO_DATE('2013-08-30','YYYY-MM-DD');TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-06','YYYY-MM-DD');282637;'No';'Si';
2257077;'so82@gmail.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_DATE('2013-11-07','YYYY-MM-DD');NULL;119077;'No';'No';
4121164;'ki77@gmail.com';TO_DATE('2014-04-11','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');TO_DATE('2014-04-16','YYYY-MM-DD');290151;'No';'Si';
5938744;'nolo72@uniandes.edu.co';TO_DATE('2014-03-30','YYYY-MM-DD');TO_DATE('2014-04-06','YYYY-MM-DD');NULL;172200;'Si';'No';
2632602;'la91@yahoo.com';TO_DATE('2013-09-01','YYYY-MM-DD');TO_DATE('2013-09-11','YYYY-MM-DD');NULL;155571;'No';'No';
4966261;'ni44@uniandes.edu.co';TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;24902;'No';'No';
3472897;'hago6@uniandes.edu.co';TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');NULL;176823;'Si';'No';
6058996;'peme19@hotmail.com';TO_DATE('2013-09-27','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');NULL;155991;'Si';'No';
576514;'zebo70@yahoo.com';TO_DATE('2013-06-18','YYYY-MM-DD');TO_DATE('2013-06-26','YYYY-MM-DD');NULL;252862;'No';'No';
1970724;'nu43@uniandes.edu.co';TO_DATE('2013-10-23','YYYY-MM-DD');TO_DATE('2013-10-30','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');160202;'No';'Si';
9433144;'ha61@gmail.com';TO_DATE('2013-07-12','YYYY-MM-DD');TO_DATE('2013-07-25','YYYY-MM-DD');NULL;70718;'No';'No';
6169521;'pese65@gmail.com';TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-10','YYYY-MM-DD');NULL;17225;'No';'No';
5743123;'zebo70@yahoo.com';TO_DATE('2014-03-22','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');NULL;55464;'No';'No';
8930080;'so82@gmail.com';TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-10-04','YYYY-MM-DD');NULL;231769;'No';'No';
3359765;'vazo63@uniandes.edu.co';TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-24','YYYY-MM-DD');TO_DATE('2013-11-22','YYYY-MM-DD');196311;'No';'Si';
8066866;'bi73@uniandes.edu.co';TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-23','YYYY-MM-DD');NULL;126136;'No';'No';
922929;'ru11@hotmail.com';TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-20','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');296392;'No';'Si';
6676999;'hago6@uniandes.edu.co';TO_DATE('2014-04-06','YYYY-MM-DD');TO_DATE('2014-04-13','YYYY-MM-DD');NULL;41556;'No';'No';
8995038;'nu43@uniandes.edu.co';TO_DATE('2014-02-05','YYYY-MM-DD');TO_DATE('2014-02-12','YYYY-MM-DD');NULL;196095;'No';'No';
2258246;'nu43@uniandes.edu.co';TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-06-05','YYYY-MM-DD');NULL;282155;'No';'No';
2483000;'lu59@gmail.com';TO_DATE('2014-03-03','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');TO_DATE('2014-03-13','YYYY-MM-DD');15865;'No';'Si';
9261709;'yidu85@hotmail.com';TO_DATE('2013-10-25','YYYY-MM-DD');TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-01','YYYY-MM-DD');166438;'No';'Si';
6896024;'fapa49@uniandes.edu.co';TO_DATE('2014-01-31','YYYY-MM-DD');TO_DATE('2014-02-12','YYYY-MM-DD');NULL;190677;'No';'No';
7253386;'bowi1@yahoo.com';TO_DATE('2013-05-10','YYYY-MM-DD');TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-05-22','YYYY-MM-DD');80401;'No';'Si';
7873356;'deqi28@hotmail.com';TO_DATE('2013-11-18','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');NULL;128976;'Si';'No';
4720596;'sefi96@uniandes.edu.co';TO_DATE('2013-08-02','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');NULL;91673;'Si';'No';
7861747;'qe80@uniandes.edu.co';TO_DATE('2013-11-02','YYYY-MM-DD');TO_DATE('2013-11-09','YYYY-MM-DD');NULL;29472;'Si';'No';
6291944;'keta84@uniandes.edu.co';TO_DATE('2014-01-06','YYYY-MM-DD');TO_DATE('2014-01-15','YYYY-MM-DD');NULL;63324;'Si';'No';
4885522;'vofe30@yahoo.com';TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-17','YYYY-MM-DD');NULL;83078;'Si';'No';
7557184;'qe27@yahoo.com';TO_DATE('2013-11-18','YYYY-MM-DD');TO_DATE('2013-11-30','YYYY-MM-DD');NULL;243907;'Si';'No';
1848244;'ko55@yahoo.com';TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-12-12','YYYY-MM-DD');NULL;25551;'Si';'No';
4297718;'tuno67@gmail.com';TO_DATE('2013-07-01','YYYY-MM-DD');TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-04','YYYY-MM-DD');144926;'No';'Si';
95814;'xu4@uniandes.edu.co';TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');167351;'No';'Si';
7627533;'zebo70@yahoo.com';TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-11-04','YYYY-MM-DD');NULL;211320;'No';'No';
6846012;'yidu85@hotmail.com';TO_DATE('2013-05-04','YYYY-MM-DD');TO_DATE('2013-05-16','YYYY-MM-DD');TO_DATE('2013-05-17','YYYY-MM-DD');247517;'No';'Si';
5833667;'hago6@uniandes.edu.co';TO_DATE('2013-12-14','YYYY-MM-DD');TO_DATE('2013-12-29','YYYY-MM-DD');NULL;12931;'No';'No';
5842704;'fazo8@yahoo.com';TO_DATE('2013-06-22','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');TO_DATE('2013-06-28','YYYY-MM-DD');67246;'No';'Si';
7439862;'gixi51@yahoo.com';TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-23','YYYY-MM-DD');NULL;132150;'No';'No';
1335084;'ledi49@gmail.com';TO_DATE('2013-04-22','YYYY-MM-DD');TO_DATE('2013-05-06','YYYY-MM-DD');NULL;19084;'No';'No';
617483;'vazo63@uniandes.edu.co';TO_DATE('2013-07-07','YYYY-MM-DD');TO_DATE('2013-07-21','YYYY-MM-DD');NULL;200073;'No';'No';
8444808;'zebo70@yahoo.com';TO_DATE('2013-05-14','YYYY-MM-DD');TO_DATE('2013-05-26','YYYY-MM-DD');NULL;137889;'No';'No';
3846275;'ku51@uniandes.edu.co';TO_DATE('2013-08-11','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');TO_DATE('2013-08-21','YYYY-MM-DD');206285;'No';'Si';
3831253;'fazo8@yahoo.com';TO_DATE('2013-09-18','YYYY-MM-DD');TO_DATE('2013-09-28','YYYY-MM-DD');TO_DATE('2013-09-25','YYYY-MM-DD');110988;'No';'Si';
1517982;'fapa49@uniandes.edu.co';TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-15','YYYY-MM-DD');NULL;135873;'No';'No';
5308148;'ni44@uniandes.edu.co';TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-19','YYYY-MM-DD');NULL;121648;'No';'No';
6520002;'ga61@hotmail.com';TO_DATE('2013-07-19','YYYY-MM-DD');TO_DATE('2013-07-29','YYYY-MM-DD');NULL;258082;'No';'No';
9806755;'fado22@gmail.com';TO_DATE('2013-12-18','YYYY-MM-DD');TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2013-12-26','YYYY-MM-DD');247613;'No';'Si';
