DIRECCION_ELECTRONICA;NOMBRE;DOC_IDENTIFICACION;PALABRA_CLAVE;CIUDAD;DEPARTAMENTO;NACIONALIDAD;DIRECCION_FISICA;CODIGO_POSTAL;TELEFONO;ROL;TIPO;
'zake40@uniandes.edu.co';'Roberto Ignacio Herrera Velázquez';'C.C. 264667452';'pwEoTkZK';'Bogotá';'Cundinamarca';'Colombiano';'Calle 23 #4-33';813;'2405255';'Administrador de local';'Persona natural';
'ma71@uniandes.edu.co';'Antonio Álvaro Castillo Díaz';'C.C. 198733744';'ITAUr2GE5MD';NULL;NULL;NULL;NULL;784;'6603352';'Proveedor';'Persona natural';
'rubi31@hotmail.com';'Wilfredo Alfonso Hernández García';'C.C. 49928155';'d1kgpX7v';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'5679476';'Proveedor';'Persona natural';
'nizi54@hotmail.com';'Andrés Bernardo Mendoza Benítez';'C.C. 544793309';'VmxFG1gfCQ';NULL;NULL;NULL;NULL;986;NULL;'Proveedor';'Persona natural';
'xa18@hotmail.com';'Noralba Fernández Leiva';'C.C. 763385521';'qHMvxHDVGUjJ';'Medellín';'Antioquia';'Colombiano';'Carrera 37 #2-90';NULL;NULL;'Administrador de local';'Persona natural';
'zu80@hotmail.com';'Hotel 441';'NIT 802225516';'pn1V3TdfztG';'Medellín';'Antioquia';'Colombiano';'Calle 91 #64-28';NULL;NULL;'Comprador mayorista';'Empresa';
'ke45@uniandes.edu.co';'Bernardo Ramiro Muñoz Martínez';'C.C. 246867960';'aUI4ftmCJmV';'Medellín';'Antioquia';'Colombiano';'Calle 71 #1-91';91;NULL;'Administrador de local';'Persona natural';
'be58@yahoo.com';'Natalia Aguirre Navarro';'C.C. 843726367';'1ZnhQ5wH3bLs';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'6628150';'Proveedor';'Persona natural';
'bu60@uniandes.edu.co';'Esteban Andrés Hernández Vásquez';'C.C. 274129455';'er6pX4wYNc';'Medellín';'Antioquia';'Colombiano';'Carrera 16 #19-10';154;'7408807';'Administrador de local';'Persona natural';
'su43@yahoo.com';'Restaurante 889';'NIT 294553951';'6uZI7xrH';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'7938395';'Comprador mayorista';'Empresa';
'buzu59@uniandes.edu.co';'Joaquín Molina Vargas';'C.C. 297188755';'wnTPHBB8Iz';'Barranquilla';'Atlántico';'Colombiano';NULL;230;NULL;'Proveedor';'Persona natural';
'quxo70@hotmail.com';'Diana Claudia Bravo Benítez';'C.C. 709470937';'qufqmOH5pOt';'Bogotá';'Cundinamarca';'Colombiano';NULL;845;NULL;'Proveedor';'Persona natural';
'viro40@hotmail.com';'Susana Julia Vega Vásquez';'C.C. 303547120';'yIRrB9Wkx';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'7177527';'Administrador de local';'Persona natural';
'hoya98@gmail.com';'Daniela Xiomara Rojas Escobar';'C.C. 560259019';'UEdK9cTwF';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'xoro94@yahoo.com';'Supermercado 138';'NIT 663121449';'s1zxry3YXuBI';'Medellín';'Antioquia';'Colombiano';'Calle 9 #24-29';NULL;NULL;'Comprador mayorista';'Empresa';
'rivo91@gmail.com';'Julia Correa Cruz';'C.C. 6168256';'OpEfOCCy';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 56 #40-54';NULL;NULL;'Administrador de local';'Persona natural';
'pape26@gmail.com';'Elizabeth Muñoz Gómez';'C.C. 831638726';'vW4MQrRdZsdc';'Barranquilla';'Atlántico';'Colombiano';NULL;283;'4271493';'Administrador de local';'Persona natural';
'xa22@yahoo.com';'Sergio Alejandro Quiroga Toledo';'C.C. 678005276';'48hGyvIe';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 16 #83-14';673;'5282983';'Proveedor';'Persona natural';
'fode36@hotmail.com';'Hotel 907';'NIT 535858771';'inpAd2nK';NULL;NULL;NULL;NULL;697;NULL;'Comprador mayorista';'Empresa';
'ja21@uniandes.edu.co';'Hotel 584';'NIT 407229018';'b7XIBgXh';'Barranquilla';'Atlántico';'Colombiano';'Carrera 87 #88-72';535;'5314190';'Comprador mayorista';'Empresa';
'zave21@yahoo.com';'Paula Castro Velázquez';'C.C. 303033969';'hkrnqzhJG';'Bogotá';'Cundinamarca';'Colombiano';'Calle 31 #23-17';280;'2811249';'Proveedor';'Persona natural';
'jeso6@gmail.com';'Cármen Paula Morales Vera';'C.C. 925661038';'fFP3XqiWFw';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'4141758';'Administrador de local';'Persona natural';
'ya23@hotmail.com';'Blanca Pérez Chávez';'C.C. 750311952';'SF4lnTT0pmv7';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'sopa4@hotmail.com';'Valentina Castillo Escobar';'C.C. 871582216';'n8c7aKsEK';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'6159838';'Administrador de local';'Persona natural';
'life26@gmail.com';'Restaurante 497';'NIT 650058327';'phv80z58N';'Bucaramanga';'Santander';'Colombiano';'Carrera 16 #28-53';NULL;NULL;'Comprador mayorista';'Empresa';
'ze32@uniandes.edu.co';'Helena Mercedes García Méndez';'C.C. 776733961';'vZAJ2akY7';'Barranquilla';'Atlántico';'Colombiano';'Calle 15 #76-14';218;NULL;'Administrador de local';'Persona natural';
'zama88@yahoo.com';'Marcos Antonio Torres Molina';'C.C. 449136639';'wDBTNvtf';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'ha93@gmail.com';'Rosa Cármen García Velázquez';'C.C. 607749720';'NBJZ2RrnZExA';'Medellín';'Antioquia';'Colombiano';'Calle 30 #34-06';NULL;'5802418';'Proveedor';'Persona natural';
'ziha95@uniandes.edu.co';'Restaurante 557';'NIT 478929794';'QrQLSctWN6Kp';'Bogotá';'Cundinamarca';'Colombiano';'Calle 87 #99-28';NULL;'6114948';'Comprador mayorista';'Empresa';
'do51@uniandes.edu.co';'Néstor Felipe Silva Acosta';'C.C. 44717866';'oTE3MGUR';'Medellín';'Antioquia';'Colombiano';NULL;43;'5905943';'Administrador de local';'Persona natural';
'subu25@yahoo.com';'Sebastián Correa Maldonado';'C.C. 698164572';'V38rdO7XV';NULL;NULL;NULL;'Carrera 2 #12-37';204;NULL;'Administrador de local';'Persona natural';
'viza72@hotmail.com';'Abelardo Enrique Bravo Martínez';'C.C. 485074108';'sFZUVLa59uhG';'Medellín';'Antioquia';'Colombiano';'Calle 32 #6-35';316;'6578541';'Administrador de local';'Persona natural';
'joxi86@hotmail.com';'Restaurante 683';'NIT 726344133';'OrVAkvOX4bm';NULL;NULL;NULL;NULL;NULL;'6916430';'Comprador mayorista';'Empresa';
'xika84@uniandes.edu.co';'Supermercado 628';'NIT 810804160';'01Zp4D5qDqON';'Cali';'Valle del Cauca';'Colombiano';'Carrera 5 #34-11';NULL;'4596652';'Comprador mayorista';'Empresa';
'daja17@gmail.com';'Supermercado 468';'NIT 824344021';'5kzdcrk9';'Bogotá';'Cundinamarca';'Colombiano';'Calle 54 #43-22';NULL;NULL;'Comprador mayorista';'Empresa';
'dase16@uniandes.edu.co';'Hotel 101';'NIT 349556706';'mu8MEEod009';'Medellín';'Antioquia';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'da33@uniandes.edu.co';'Víctor Néstor Arias Duarte';'C.C. 58026340';'jDdX5QyB';'Medellín';'Antioquia';'Colombiano';'Calle 18 #30-66';374;NULL;'Proveedor';'Persona natural';
'su65@gmail.com';'Cecilia Beatriz Escobar Rodríguez';'C.C. 346918441';'tpVKMuXLJAF';NULL;NULL;NULL;NULL;NULL;'5758406';'Proveedor';'Persona natural';
'fiji27@yahoo.com';'Enrique Héctor Benítez García';'C.C. 979679385';'3AQS1XSD0Px';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'3040756';'Proveedor';'Persona natural';
'go7@uniandes.edu.co';'Restaurante 599';'NIT 409808247';'IsuZgfnst';'Bucaramanga';'Santander';'Colombiano';'Carrera 90 #63-05';182;NULL;'Comprador mayorista';'Empresa';
'we87@uniandes.edu.co';'Viviana Ángela Domínguez Vega';'C.C. 40512316';'faNcDDOvC';NULL;NULL;NULL;'Calle 67 #36-81';857;'7920600';'Proveedor';'Persona natural';
'na6@uniandes.edu.co';'Restaurante 365';'NIT 844851131';'PckKgvXs5ji';'Bucaramanga';'Santander';'Colombiano';'Calle 65 #32-06';NULL;NULL;'Comprador mayorista';'Empresa';
'cipe31@hotmail.com';'Walter Romero Cardozo';'C.C. 935849311';'2W5JirZg';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'gu76@uniandes.edu.co';'Adriana Gloria Medina Páez';'C.C. 178684081';'KdudKrLl3R';'Bucaramanga';'Santander';'Colombiano';NULL;612;'2865732';'Administrador de local';'Persona natural';
'tu4@uniandes.edu.co';'Ernesto Eduardo Quiroga Flórez';'C.C. 345346847';'T7DfBsmO';NULL;NULL;NULL;'Calle 28 #92-32';191;'6047850';'Administrador de local';'Persona natural';
'wo34@gmail.com';'Jenny Ana Castro Romero';'C.C. 631475827';'WaEVSFFWIbk7';NULL;NULL;NULL;'Carrera 98 #45-89';NULL;'7155211';'Administrador de local';'Persona natural';
'yata91@uniandes.edu.co';'Restaurante 981';'NIT 53168373';'a9TLX9fCEZYi';'Cali';'Valle del Cauca';'Colombiano';'Carrera 91 #54-93';NULL;'7107306';'Comprador mayorista';'Empresa';
'muca23@yahoo.com';'Paula Rivero Benítez';'C.C. 787952731';'kfmz8i5rCS';'Medellín';'Antioquia';'Colombiano';'Carrera 86 #12-66';577;NULL;'Administrador de local';'Persona natural';
'deto13@gmail.com';'Alba Bárbara Leiva Arias';'C.C. 463675939';'T4BNF0Wq';'Barranquilla';'Atlántico';'Colombiano';'Calle 10 #72-76';849;'2095908';'Proveedor';'Persona natural';
'yo98@hotmail.com';'Supermercado 182';'NIT 858907559';'3CifGML4bmo0';'Medellín';'Antioquia';'Colombiano';'Carrera 73 #77-11';NULL;'2850366';'Comprador mayorista';'Empresa';
'rapo30@yahoo.com';'Hotel 958';'NIT 571852444';'l7MnSZ1zq29C';'Medellín';'Antioquia';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'soja78@gmail.com';'William Armando Romero Torres';'C.C. 607972205';'HD9N0tqSFKT0';'Barranquilla';'Atlántico';'Colombiano';'Carrera 2 #74-66';874;'3096664';'Administrador de local';'Persona natural';
'yeni50@gmail.com';'Angélica Cristina Morales Vargas';'C.C. 345329844';'prB83LHy1';'Barranquilla';'Atlántico';'Colombiano';NULL;336;'2043588';'Administrador de local';'Persona natural';
'su9@uniandes.edu.co';'Daniel Alonso Flórez Ramírez';'C.C. 837586623';'plBNjLdI9M';NULL;NULL;NULL;'Carrera 91 #5-18';88;'3233830';'Administrador de local';'Persona natural';
'la54@yahoo.com';'Supermercado 443';'NIT 421627947';'P3lneo9Xc';'Bucaramanga';'Santander';'Colombiano';NULL;16;NULL;'Comprador mayorista';'Empresa';
'ni82@gmail.com';'Jorge Wilfredo Navarro Quiroga';'C.C. 628101806';'oPolSQ5c2bG';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'du46@yahoo.com';'Orlando Gutiérrez Toledo';'C.C. 612954608';'Y0V75NaQvj';'Cali';'Valle del Cauca';'Colombiano';'Carrera 19 #9-51';908;NULL;'Administrador de local';'Persona natural';
'gubu13@uniandes.edu.co';'Nelson Guillermo Velázquez Castro';'C.C. 852724851';'1rE4RPGz';'Bucaramanga';'Santander';'Colombiano';'Calle 57 #43-87';473;'4791512';'Administrador de local';'Persona natural';
'me57@gmail.com';'Gonzalo Manuel Cruz Torres';'C.C. 354770393';'9rZ0jhXEJzLR';'Medellín';'Antioquia';'Colombiano';'Calle 22 #81-51';NULL;NULL;'Administrador de local';'Persona natural';
'radu94@yahoo.com';'Supermercado 238';'NIT 700732000';'Ih3R97DC';'Cali';'Valle del Cauca';'Colombiano';NULL;265;NULL;'Comprador mayorista';'Empresa';
'mito77@uniandes.edu.co';'Dora Ana Méndez Vera';'C.C. 869062183';'h5ufgkOyGVZY';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'zuyi94@uniandes.edu.co';'Hotel 878';'NIT 277521907';'x1ReFEdfAZo';'Cali';'Valle del Cauca';'Colombiano';'Carrera 77 #12-75';623;'5037016';'Comprador mayorista';'Empresa';
'ho77@gmail.com';'Angélica Pilar Duarte Vásquez';'C.C. 856568387';'0yssT11hDk';'Medellín';'Antioquia';'Colombiano';'Carrera 36 #12-80';985;'3522629';'Proveedor';'Persona natural';
'memi91@yahoo.com';'Hotel 568';'NIT 413629232';'L8vzVQ8jAXHf';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'6993599';'Comprador mayorista';'Empresa';
'fo93@gmail.com';'Hotel 935';'NIT 397452466';'qGOneRF1uFC';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'jake15@hotmail.com';'Luis William Pérez Pérez';'C.C. 997266648';'bRVCWvwO2';'Cali';'Valle del Cauca';'Colombiano';'Carrera 16 #86-40';NULL;NULL;'Administrador de local';'Persona natural';
'pu88@yahoo.com';'Ingrid Rocío Álvarez Benítez';'C.C. 906070050';'0c69vVs2K';'Medellín';'Antioquia';'Colombiano';'Calle 20 #59-55';771;'7259613';'Proveedor';'Persona natural';
'qa7@yahoo.com';'Restaurante 92';'NIT 53311042';'HUDikYQAYS';NULL;NULL;NULL;NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'newu42@yahoo.com';'Verónica Mónica Gutiérrez Ríos';'C.C. 791972438';'wcnZsKNMqNb';'Bucaramanga';'Santander';'Colombiano';NULL;709;'3978246';'Proveedor';'Persona natural';
'ra78@gmail.com';'Milena Córdoba Cardozo';'C.C. 768640654';'X5f8N4mM7G';'Barranquilla';'Atlántico';'Colombiano';NULL;246;'3938941';'Proveedor';'Persona natural';
'xe40@hotmail.com';'Omar Virgilio García Sánchez';'C.C. 839689926';'aaE3HbmxxWUk';'Bogotá';'Cundinamarca';'Colombiano';'Calle 29 #30-54';746;'4416487';'Administrador de local';'Persona natural';
'vabu71@gmail.com';'Ignacio Francisco Ávila Correa';'C.C. 52168612';'9KoJcf5x';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'huxe60@hotmail.com';'Hotel 967';'NIT 563319440';'e8t728Bqx';'Barranquilla';'Atlántico';'Colombiano';'Carrera 1 #74-93';359;'7429355';'Comprador mayorista';'Empresa';
'roya1@hotmail.com';'Fabián Jacinto Chávez Castro';'C.C. 523348562';'bi4txcKF';NULL;NULL;NULL;'Calle 53 #59-60';38;'6147309';'Proveedor';'Persona natural';
'ce19@hotmail.com';'Hotel 427';'NIT 717939388';'qexAqA9aFVqO';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'coti77@hotmail.com';'Nicolás Vicente Rodríguez Cardozo';'C.C. 937254376';'f1VGBSbuaVT';'Bucaramanga';'Santander';'Colombiano';'Calle 98 #48-81';727;'3320294';'Proveedor';'Persona natural';
'fa54@hotmail.com';'Clara Marisol Cardozo Morales';'C.C. 585649895';'j1RbdjjRnjV';'Cali';'Valle del Cauca';'Colombiano';'Carrera 62 #42-72';924;NULL;'Proveedor';'Persona natural';
'ce27@hotmail.com';'Fabián Arce Quiroga';'C.C. 846975551';'fy6KyrjecA';'Bucaramanga';'Santander';'Colombiano';'Calle 44 #85-88';NULL;NULL;'Administrador de local';'Persona natural';
'nihu12@uniandes.edu.co';'Gina Rosa Fernández Ortiz';'C.C. 602196985';'oXTBBeiwe0';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'xe10@uniandes.edu.co';'Supermercado 553';'NIT 584832486';'nj5UFCBg';'Bucaramanga';'Santander';'Colombiano';'Carrera 51 #72-92';144;NULL;'Comprador mayorista';'Empresa';
'muhi37@gmail.com';'Supermercado 462';'NIT 201548632';'Y9zQWeuMWv';'Bogotá';'Cundinamarca';'Colombiano';'Calle 69 #54-58';582;'2429847';'Comprador mayorista';'Empresa';
'fo92@gmail.com';'Hotel 789';'NIT 403321408';'TDLr9LmAsqlo';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 32 #94-99';651;'5418259';'Comprador mayorista';'Empresa';
'puco70@gmail.com';'Eliécer Manuel Muñoz Benítez';'C.C. 749979622';'MifYOtYY';NULL;NULL;NULL;'Calle 52 #38-32';NULL;NULL;'Proveedor';'Persona natural';
'ku17@hotmail.com';'Wilfredo Fabián Flórez Aguirre';'C.C. 905503296';'PVWDk3Wa';NULL;NULL;NULL;NULL;450;NULL;'Proveedor';'Persona natural';
'bo76@gmail.com';'Matilde Clara Navarro Rivero';'C.C. 999931457';'jpgc9L4T';'Cali';'Valle del Cauca';'Colombiano';'Calle 50 #9-82';871;'4853443';'Proveedor';'Persona natural';
'jica34@gmail.com';'Jaime Alfonso González Rodríguez';'C.C. 847341999';'7qKKVliT';'Medellín';'Antioquia';'Colombiano';'Calle 98 #72-58';NULL;'4317714';'Proveedor';'Persona natural';
'sewi54@gmail.com';'Antonio Acuña Vega';'C.C. 625471590';'PU3Sd0UEahN';'Medellín';'Antioquia';'Colombiano';NULL;59;NULL;'Proveedor';'Persona natural';
'lifu18@hotmail.com';'Hotel 711';'NIT 173986849';'HdepFuPzhkBU';'Cali';'Valle del Cauca';'Colombiano';'Carrera 66 #68-76';216;'2849683';'Comprador mayorista';'Empresa';
'bapu32@gmail.com';'Sergio Omar Cruz Figueroa';'C.C. 601566356';'KEH2DCKZn4L6';'Bucaramanga';'Santander';'Colombiano';NULL;188;'5719392';'Administrador de local';'Persona natural';
'love59@hotmail.com';'Diego Felipe Ruiz Páez';'C.C. 126032764';'wRBsfT23XWxG';'Barranquilla';'Atlántico';'Colombiano';'Carrera 4 #53-81';NULL;NULL;'Proveedor';'Persona natural';
'kuvu24@yahoo.com';'Restaurante 329';'NIT 346597792';'AbDyKmOnhWT';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'po77@hotmail.com';'Hotel 851';'NIT 337915069';'yJ8TMwdqG';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 6 #99-92';951;'3557727';'Comprador mayorista';'Empresa';
'lexe93@uniandes.edu.co';'Raul Orlando Cáceres Castillo';'C.C. 395444976';'WXHh9nxALl4R';'Barranquilla';'Atlántico';'Colombiano';'Calle 83 #95-73';NULL;'4549643';'Administrador de local';'Persona natural';
'laqu41@uniandes.edu.co';'Ramiro Mauricio Rodríguez Hernández';'C.C. 137247668';'XWCY6bYx';'Cali';'Valle del Cauca';'Colombiano';'Carrera 73 #20-08';340;'7454882';'Administrador de local';'Persona natural';
'zohu4@hotmail.com';'Consuelo Esperanza Toledo Arias';'C.C. 132471796';'3ZLvMDWAJ';'Bucaramanga';'Santander';'Colombiano';'Calle 72 #41-04';505;'6172502';'Proveedor';'Persona natural';
'mugi93@yahoo.com';'Hotel 788';'NIT 628054705';'nTO0aZmjgyFC';'Cali';'Valle del Cauca';'Colombiano';'Calle 37 #14-17';817;NULL;'Comprador mayorista';'Empresa';
'hofe67@yahoo.com';'Mónica Teresa Navarro Gómez';'C.C. 240759478';'ITPR7F9VFxEk';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'3508808';'Proveedor';'Persona natural';
'ho42@uniandes.edu.co';'Nicolás Jorge Gómez Benítez';'C.C. 935765520';'P3MZPJwLua8';'Bucaramanga';'Santander';'Colombiano';'Calle 32 #69-81';NULL;'2619825';'Administrador de local';'Persona natural';
'cu76@gmail.com';'Ignacio Sebastián Arce Ruiz';'C.C. 653760428';'6LQQdFbg3rs';NULL;NULL;NULL;NULL;778;'4521004';'Administrador de local';'Persona natural';
'ki35@uniandes.edu.co';'Simón Camilo Ramos Acosta';'C.C. 573701088';'sSqPBZc3Q';'Bucaramanga';'Santander';'Colombiano';'Calle 66 #81-18';173;NULL;'Administrador de local';'Persona natural';
'ma13@hotmail.com';'Joaquín Daniel Velázquez Rodríguez';'C.C. 282296868';'1chVxHzNT';'Bucaramanga';'Santander';'Colombiano';'Carrera 90 #12-30';73;'6961360';'Proveedor';'Persona natural';
'ya9@hotmail.com';'Verónica Liliana Torres Moreno';'C.C. 994474858';'aSOItNd13ke';'Cali';'Valle del Cauca';'Colombiano';'Calle 34 #80-85';7;NULL;'Administrador de local';'Persona natural';
'nilo37@yahoo.com';'Hotel 144';'NIT 910354837';'WrTWsLV9quJ';'Bucaramanga';'Santander';'Colombiano';NULL;234;'3885402';'Comprador mayorista';'Empresa';
'zu16@uniandes.edu.co';'Restaurante 892';'NIT 67351671';'e9QLIjlJcIh';'Cali';'Valle del Cauca';'Colombiano';'Carrera 82 #37-31';866;'3664004';'Comprador mayorista';'Empresa';
'tagu2@hotmail.com';'Restaurante 76';'NIT 131989566';'8PR1TQ5q5gx2';'Barranquilla';'Atlántico';'Colombiano';NULL;773;'2545290';'Comprador mayorista';'Empresa';
'ha96@gmail.com';'Sebastián Víctor Navarro Aguirre';'C.C. 764585266';'oIuktS8Q';'Barranquilla';'Atlántico';'Colombiano';'Calle 57 #3-38';NULL;'2871171';'Proveedor';'Persona natural';
'baza73@yahoo.com';'Supermercado 664';'NIT 973519523';'HFajWsaq';'Medellín';'Antioquia';'Colombiano';'Carrera 32 #33-80';NULL;NULL;'Comprador mayorista';'Empresa';
'cu54@gmail.com';'Supermercado 589';'NIT 810956269';'PXlL8Iw7q';NULL;NULL;NULL;'Carrera 52 #11-75';NULL;NULL;'Comprador mayorista';'Empresa';
'nacu30@uniandes.edu.co';'Hotel 82';'NIT 269164914';'EMg7ET7vUKh';'Bucaramanga';'Santander';'Colombiano';NULL;270;NULL;'Comprador mayorista';'Empresa';
'qa3@hotmail.com';'Susana Rojas Sánchez';'C.C. 111181099';'2Iycc5o6q2I';NULL;NULL;NULL;'Calle 13 #81-09';732;NULL;'Proveedor';'Persona natural';
'zuzi27@uniandes.edu.co';'Xiomara Victoria Quiroga Torres';'C.C. 310072924';'QOS1k0O0k66M';'Cali';'Valle del Cauca';'Colombiano';'Calle 64 #76-21';NULL;NULL;'Administrador de local';'Persona natural';
'riqa65@gmail.com';'Restaurante 192';'NIT 604929468';'ELz994Ggtxjs';'Cali';'Valle del Cauca';'Colombiano';'Carrera 22 #23-29';563;NULL;'Comprador mayorista';'Empresa';
'gilo74@uniandes.edu.co';'Juliana Marcela Maldonado Vera';'C.C. 281178572';'hSdmTvSOZC';'Cali';'Valle del Cauca';'Colombiano';NULL;851;'4569613';'Proveedor';'Persona natural';
'ga37@gmail.com';'Hotel 742';'NIT 127434231';'EXwHgb7utB2';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'4669208';'Comprador mayorista';'Empresa';
'wo47@uniandes.edu.co';'Restaurante 727';'NIT 395163216';'D1HOm3IGbtRd';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'pi86@hotmail.com';'Cecilia Tatiana Rivero Núñez';'C.C. 48373861';'wHVnynqZV6P';'Barranquilla';'Atlántico';'Colombiano';'Carrera 57 #48-99';373;'3914393';'Proveedor';'Persona natural';
'fe39@gmail.com';'Emilio Abelardo Figueroa Medina';'C.C. 441945676';'DKLVVc6kX';'Medellín';'Antioquia';'Colombiano';'Calle 24 #23-06';863;'2104257';'Proveedor';'Persona natural';
'ro84@uniandes.edu.co';'Mariana Adriana Medina Ávila';'C.C. 417950002';'WD5DoR13k7YJ';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 40 #30-67';262;NULL;'Proveedor';'Persona natural';
'du74@gmail.com';'Leonardo Aguirre Vera';'C.C. 269210233';'gQbtU1DsjC';'Medellín';'Antioquia';'Colombiano';'Carrera 40 #82-37';466;NULL;'Administrador de local';'Persona natural';
'sujo98@uniandes.edu.co';'Martín Edgar Flórez Ortiz';'C.C. 143560';'1USu5SQuk3d';'Medellín';'Antioquia';'Colombiano';NULL;281;NULL;'Administrador de local';'Persona natural';
'qeso87@hotmail.com';'Vanesa Villalba Rojas';'C.C. 448905668';'veYd9CAIOu';'Bucaramanga';'Santander';'Colombiano';'Calle 22 #20-76';NULL;'7903369';'Proveedor';'Persona natural';
'fupa83@gmail.com';'Hotel 940';'NIT 557847376';'bS4mXsYzI';'Cali';'Valle del Cauca';'Colombiano';'Carrera 37 #51-02';184;'5463777';'Comprador mayorista';'Empresa';
'xama17@uniandes.edu.co';'Supermercado 30';'NIT 612970560';'KsfAFBxxbn';'Medellín';'Antioquia';'Colombiano';'Carrera 39 #9-28';932;NULL;'Comprador mayorista';'Empresa';
'fili69@yahoo.com';'Restaurante 564';'NIT 593776788';'E3S09tlpt';'Bucaramanga';'Santander';'Colombiano';'Carrera 83 #88-21';401;'7451259';'Comprador mayorista';'Empresa';
'lofu97@gmail.com';'Gloria Mariana Jiménez Vásquez';'C.C. 654892731';'qrjA99cPW';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'7483266';'Administrador de local';'Persona natural';
