NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
5868690;71;3;11;0;NULL;TO_DATE('2013-08-20','YYYY-MM-DD');TO_TIMESTAMP('2013-08-23 19:24:48','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5894751;67;2;1;0;'faka86@hotmail.com';TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-07-28 06:05:01','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
8375507;67;5;14;0;NULL;TO_DATE('2013-08-15','YYYY-MM-DD');TO_TIMESTAMP('2013-08-18 05:10:10','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4679312;71;8;17;17;'muzo61@hotmail.com';TO_DATE('2013-11-28','YYYY-MM-DD');TO_TIMESTAMP('2013-11-29 18:02:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-11','YYYY-MM-DD');TO_DATE('2013-12-07','YYYY-MM-DD');5;'Si';'Si';
6761681;56;26;1;0;NULL;TO_DATE('2013-05-23','YYYY-MM-DD');TO_TIMESTAMP('2013-05-25 01:57:10','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
398452;64;13;4;0;NULL;TO_DATE('2013-11-26','YYYY-MM-DD');TO_TIMESTAMP('2013-11-27 06:20:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1638518;68;5;17;0;NULL;TO_DATE('2013-12-01','YYYY-MM-DD');TO_TIMESTAMP('2013-12-03 21:36:03','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3067215;57;16;18;0;'kopo64@uniandes.edu.co';TO_DATE('2014-03-02','YYYY-MM-DD');TO_TIMESTAMP('2014-03-07 07:26:05','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;NULL;'Si';'No';
1498923;60;18;18;0;'pu89@hotmail.com';TO_DATE('2013-07-11','YYYY-MM-DD');TO_TIMESTAMP('2013-07-17 04:31:31','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
106343;71;9;20;0;NULL;TO_DATE('2013-07-05','YYYY-MM-DD');TO_TIMESTAMP('2013-07-10 13:43:52','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8443492;68;5;4;0;'mu3@yahoo.com';TO_DATE('2014-04-11','YYYY-MM-DD');TO_TIMESTAMP('2014-04-21 18:16:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-05-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
4610040;71;7;16;0;'yi12@hotmail.com';TO_DATE('2013-09-05','YYYY-MM-DD');TO_TIMESTAMP('2013-09-15 04:56:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
6211845;72;8;11;0;'ko77@uniandes.edu.co';TO_DATE('2013-11-16','YYYY-MM-DD');TO_TIMESTAMP('2013-11-22 07:45:38','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
2145381;63;14;1;0;NULL;TO_DATE('2014-03-24','YYYY-MM-DD');TO_TIMESTAMP('2014-04-02 22:50:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8271863;68;7;12;0;'ji49@uniandes.edu.co';TO_DATE('2014-03-10','YYYY-MM-DD');TO_TIMESTAMP('2014-03-12 00:28:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
6752150;55;18;16;0;'wo96@gmail.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_TIMESTAMP('2014-04-10 18:55:22','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
7715436;37;27;2;0;NULL;TO_DATE('2013-12-09','YYYY-MM-DD');TO_TIMESTAMP('2013-12-20 11:01:38','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3282565;30;14;11;11;'ti32@hotmail.com';TO_DATE('2013-11-12','YYYY-MM-DD');TO_TIMESTAMP('2013-11-21 07:54:07','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-10','YYYY-MM-DD');0;'Si';'Si';
5728042;69;9;13;0;'ha92@hotmail.com';TO_DATE('2014-02-26','YYYY-MM-DD');TO_TIMESTAMP('2014-03-04 06:19:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-12','YYYY-MM-DD');NULL;NULL;'Si';'No';
7097933;40;25;2;0;NULL;TO_DATE('2013-07-16','YYYY-MM-DD');TO_TIMESTAMP('2013-07-26 15:23:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4857579;15;19;14;17;'zuyu64@yahoo.com';TO_DATE('2014-01-31','YYYY-MM-DD');TO_TIMESTAMP('2014-02-04 10:34:08','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-13','YYYY-MM-DD');TO_DATE('2014-02-14','YYYY-MM-DD');4;'Si';'Si';
2697979;65;14;10;0;'hu69@hotmail.com';TO_DATE('2013-05-16','YYYY-MM-DD');TO_TIMESTAMP('2013-05-21 20:44:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-31','YYYY-MM-DD');NULL;NULL;'Si';'No';
7036599;69;9;11;18;'mo9@yahoo.com';TO_DATE('2013-08-26','YYYY-MM-DD');TO_TIMESTAMP('2013-09-05 10:13:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-16','YYYY-MM-DD');TO_DATE('2013-09-17','YYYY-MM-DD');4;'Si';'Si';
8846391;63;28;7;0;NULL;TO_DATE('2013-05-25','YYYY-MM-DD');TO_TIMESTAMP('2013-05-28 12:09:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
534429;68;3;9;0;NULL;TO_DATE('2013-11-10','YYYY-MM-DD');TO_TIMESTAMP('2013-11-13 02:44:48','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8944770;41;16;4;0;NULL;TO_DATE('2013-09-03','YYYY-MM-DD');TO_TIMESTAMP('2013-09-05 05:19:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4182373;16;29;1;0;NULL;TO_DATE('2014-02-04','YYYY-MM-DD');TO_TIMESTAMP('2014-02-10 13:16:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4672561;71;6;2;2;'va28@yahoo.com';TO_DATE('2013-10-11','YYYY-MM-DD');TO_TIMESTAMP('2013-10-16 11:31:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-02','YYYY-MM-DD');0;'Si';'Si';
6887386;55;19;15;0;NULL;TO_DATE('2013-07-26','YYYY-MM-DD');TO_TIMESTAMP('2013-07-29 01:07:35','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
280469;70;5;7;11;'beha91@uniandes.edu.co';TO_DATE('2013-08-07','YYYY-MM-DD');TO_TIMESTAMP('2013-08-14 04:42:46','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-21','YYYY-MM-DD');TO_DATE('2013-08-26','YYYY-MM-DD');0;'Si';'Si';
6295784;63;11;17;0;NULL;TO_DATE('2014-02-08','YYYY-MM-DD');TO_TIMESTAMP('2014-02-11 13:23:47','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4677707;58;14;19;32;'hu17@yahoo.com';TO_DATE('2014-03-29','YYYY-MM-DD');TO_TIMESTAMP('2014-03-30 02:43:16','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-11','YYYY-MM-DD');TO_DATE('2014-04-07','YYYY-MM-DD');5;'Si';'Si';
6871437;46;17;2;0;'zija80@yahoo.com';TO_DATE('2013-08-30','YYYY-MM-DD');TO_TIMESTAMP('2013-09-02 07:39:42','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;NULL;'Si';'No';
677813;55;12;7;0;'yabo47@uniandes.edu.co';TO_DATE('2013-12-13','YYYY-MM-DD');TO_TIMESTAMP('2013-12-19 10:03:45','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-30','YYYY-MM-DD');NULL;NULL;'Si';'No';
6798916;55;22;9;0;'la52@yahoo.com';TO_DATE('2014-04-18','YYYY-MM-DD');TO_TIMESTAMP('2014-04-28 20:29:18','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-05-10','YYYY-MM-DD');NULL;NULL;'Si';'No';
7164381;58;24;2;4;'kele29@gmail.com';TO_DATE('2013-07-15','YYYY-MM-DD');TO_TIMESTAMP('2013-07-18 04:35:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-25','YYYY-MM-DD');TO_DATE('2013-07-30','YYYY-MM-DD');0;'Si';'Si';
2788552;59;11;9;0;NULL;TO_DATE('2013-10-21','YYYY-MM-DD');TO_TIMESTAMP('2013-11-01 11:42:00','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4276578;69;1;2;0;NULL;TO_DATE('2014-02-08','YYYY-MM-DD');TO_TIMESTAMP('2014-02-14 11:18:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6674886;72;10;3;6;'si77@hotmail.com';TO_DATE('2013-05-22','YYYY-MM-DD');TO_TIMESTAMP('2013-05-27 00:49:16','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-08','YYYY-MM-DD');TO_DATE('2013-06-06','YYYY-MM-DD');5;'Si';'Si';
6429944;57;14;15;0;NULL;TO_DATE('2013-10-13','YYYY-MM-DD');TO_TIMESTAMP('2013-10-13 19:29:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3476422;64;23;9;9;'cese63@yahoo.com';TO_DATE('2014-01-02','YYYY-MM-DD');TO_TIMESTAMP('2014-01-05 00:18:17','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-20','YYYY-MM-DD');TO_DATE('2014-01-19','YYYY-MM-DD');5;'Si';'Si';
3430834;48;22;10;0;NULL;TO_DATE('2013-08-01','YYYY-MM-DD');TO_TIMESTAMP('2013-08-03 06:00:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6328449;72;1;13;24;'seya38@hotmail.com';TO_DATE('2013-10-15','YYYY-MM-DD');TO_TIMESTAMP('2013-10-17 17:22:43','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-01','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');1;'Si';'Si';
9852917;57;17;14;0;NULL;TO_DATE('2014-01-03','YYYY-MM-DD');TO_TIMESTAMP('2014-01-07 04:32:29','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4928997;6;25;15;0;'jiye1@uniandes.edu.co';TO_DATE('2013-04-30','YYYY-MM-DD');TO_TIMESTAMP('2013-05-01 14:32:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
4002665;26;24;10;0;NULL;TO_DATE('2014-03-07','YYYY-MM-DD');TO_TIMESTAMP('2014-03-16 08:25:22','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4537420;67;10;19;0;NULL;TO_DATE('2014-02-27','YYYY-MM-DD');TO_TIMESTAMP('2014-03-01 02:59:26','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4055344;67;7;4;0;'mete39@uniandes.edu.co';TO_DATE('2013-07-23','YYYY-MM-DD');TO_TIMESTAMP('2013-07-25 12:27:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
1626814;56;29;3;0;'jizu21@yahoo.com';TO_DATE('2013-06-07','YYYY-MM-DD');TO_TIMESTAMP('2013-06-11 01:19:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-22','YYYY-MM-DD');NULL;NULL;'Si';'No';
4680305;65;24;1;0;'nu15@uniandes.edu.co';TO_DATE('2013-08-13','YYYY-MM-DD');TO_TIMESTAMP('2013-08-22 16:50:59','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
1845689;57;20;4;0;NULL;TO_DATE('2013-07-11','YYYY-MM-DD');TO_TIMESTAMP('2013-07-19 19:14:18','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8028826;59;24;17;0;NULL;TO_DATE('2013-07-11','YYYY-MM-DD');TO_TIMESTAMP('2013-07-15 21:22:54','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2333354;50;21;20;0;NULL;TO_DATE('2013-06-15','YYYY-MM-DD');TO_TIMESTAMP('2013-06-21 18:05:48','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8250688;62;19;15;22;'vara97@uniandes.edu.co';TO_DATE('2013-08-01','YYYY-MM-DD');TO_TIMESTAMP('2013-08-01 20:18:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-14','YYYY-MM-DD');5;'Si';'Si';
9911130;70;3;13;13;'yexi83@uniandes.edu.co';TO_DATE('2013-05-04','YYYY-MM-DD');TO_TIMESTAMP('2013-05-10 12:02:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-21','YYYY-MM-DD');1;'Si';'Si';
3867556;24;19;9;0;NULL;TO_DATE('2013-10-13','YYYY-MM-DD');TO_TIMESTAMP('2013-10-23 12:34:23','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8871616;66;20;17;0;'luyo52@yahoo.com';TO_DATE('2013-06-16','YYYY-MM-DD');TO_TIMESTAMP('2013-06-27 03:34:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-09','YYYY-MM-DD');NULL;NULL;'Si';'No';
880072;60;17;20;0;NULL;TO_DATE('2013-08-20','YYYY-MM-DD');TO_TIMESTAMP('2013-08-21 19:29:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3482169;70;8;7;0;NULL;TO_DATE('2014-02-07','YYYY-MM-DD');TO_TIMESTAMP('2014-02-16 08:47:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6427059;56;20;15;0;'ne61@gmail.com';TO_DATE('2013-08-16','YYYY-MM-DD');TO_TIMESTAMP('2013-08-23 06:18:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
6588705;66;25;15;0;'veqe71@gmail.com';TO_DATE('2014-03-30','YYYY-MM-DD');TO_TIMESTAMP('2014-04-03 12:35:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-10','YYYY-MM-DD');NULL;NULL;'Si';'No';
4260592;62;23;15;24;'ku41@yahoo.com';TO_DATE('2013-05-11','YYYY-MM-DD');TO_TIMESTAMP('2013-05-16 23:59:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-26','YYYY-MM-DD');TO_DATE('2013-05-28','YYYY-MM-DD');3;'Si';'Si';
2211418;19;12;4;0;NULL;TO_DATE('2014-03-07','YYYY-MM-DD');TO_TIMESTAMP('2014-03-12 04:51:20','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1979585;70;1;14;0;'muzo61@hotmail.com';TO_DATE('2014-01-15','YYYY-MM-DD');TO_TIMESTAMP('2014-01-25 16:43:00','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
7568960;54;15;6;0;NULL;TO_DATE('2013-08-02','YYYY-MM-DD');TO_TIMESTAMP('2013-08-09 09:41:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8376634;35;20;12;0;NULL;TO_DATE('2014-03-05','YYYY-MM-DD');TO_TIMESTAMP('2014-03-11 19:43:38','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8792134;50;27;4;0;'wa72@uniandes.edu.co';TO_DATE('2013-12-20','YYYY-MM-DD');TO_TIMESTAMP('2013-12-22 20:22:05','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
2879104;59;21;17;0;'qane24@yahoo.com';TO_DATE('2013-06-03','YYYY-MM-DD');TO_TIMESTAMP('2013-06-12 21:04:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
1503709;3;16;20;20;'budi37@hotmail.com';TO_DATE('2014-03-05','YYYY-MM-DD');TO_TIMESTAMP('2014-03-11 03:30:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-03-22','YYYY-MM-DD');3;'Si';'Si';
6351845;56;26;9;0;'ki23@gmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-26 16:41:32','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
4090916;51;14;9;0;NULL;TO_DATE('2013-10-05','YYYY-MM-DD');TO_TIMESTAMP('2013-10-10 16:33:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9940209;55;27;12;15;'cida82@yahoo.com';TO_DATE('2013-05-08','YYYY-MM-DD');TO_TIMESTAMP('2013-05-18 01:57:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-05-27','YYYY-MM-DD');5;'Si';'Si';
2339669;55;30;18;0;'hiwo27@gmail.com';TO_DATE('2013-04-27','YYYY-MM-DD');TO_TIMESTAMP('2013-04-30 14:09:50','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
5896647;48;18;6;6;'wo18@uniandes.edu.co';TO_DATE('2013-06-23','YYYY-MM-DD');TO_TIMESTAMP('2013-07-02 10:29:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-09','YYYY-MM-DD');5;'Si';'Si';
2275181;8;15;14;0;NULL;TO_DATE('2013-05-19','YYYY-MM-DD');TO_TIMESTAMP('2013-05-30 04:14:26','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9801979;36;28;5;5;'jijo35@uniandes.edu.co';TO_DATE('2014-03-25','YYYY-MM-DD');TO_TIMESTAMP('2014-04-03 18:59:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-11','YYYY-MM-DD');TO_DATE('2014-04-07','YYYY-MM-DD');5;'Si';'Si';
250244;71;2;13;25;'nuti10@hotmail.com';TO_DATE('2013-07-14','YYYY-MM-DD');TO_TIMESTAMP('2013-07-18 10:16:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-02','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');4;'Si';'Si';
1485649;54;26;7;0;NULL;TO_DATE('2013-12-03','YYYY-MM-DD');TO_TIMESTAMP('2013-12-03 21:32:00','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8304081;45;14;7;0;NULL;TO_DATE('2014-02-24','YYYY-MM-DD');TO_TIMESTAMP('2014-02-28 21:10:33','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5314246;39;26;7;0;'quvu12@yahoo.com';TO_DATE('2013-10-21','YYYY-MM-DD');TO_TIMESTAMP('2013-10-29 13:34:35','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
6928021;70;9;18;0;'guxa82@uniandes.edu.co';TO_DATE('2013-09-20','YYYY-MM-DD');TO_TIMESTAMP('2013-09-26 23:27:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-10','YYYY-MM-DD');NULL;NULL;'Si';'No';
533669;53;18;16;16;'do60@yahoo.com';TO_DATE('2013-05-05','YYYY-MM-DD');TO_TIMESTAMP('2013-05-10 21:55:36','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-21','YYYY-MM-DD');TO_DATE('2013-05-16','YYYY-MM-DD');5;'Si';'Si';
8044010;63;11;14;0;'ki33@hotmail.com';TO_DATE('2013-06-19','YYYY-MM-DD');TO_TIMESTAMP('2013-06-25 15:26:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
2069012;18;11;5;0;'xoki1@gmail.com';TO_DATE('2013-06-06','YYYY-MM-DD');TO_TIMESTAMP('2013-06-17 16:39:07','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
6236509;62;13;20;0;NULL;TO_DATE('2014-03-18','YYYY-MM-DD');TO_TIMESTAMP('2014-03-22 10:02:34','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3641318;42;30;2;0;NULL;TO_DATE('2013-05-30','YYYY-MM-DD');TO_TIMESTAMP('2013-06-08 19:03:42','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9419032;72;3;11;0;'nesa22@gmail.com';TO_DATE('2013-08-28','YYYY-MM-DD');TO_TIMESTAMP('2013-09-02 23:53:48','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
2215734;63;18;19;0;NULL;TO_DATE('2013-05-24','YYYY-MM-DD');TO_TIMESTAMP('2013-05-29 02:11:39','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2590350;28;11;9;0;'si97@uniandes.edu.co';TO_DATE('2014-02-17','YYYY-MM-DD');TO_TIMESTAMP('2014-02-23 00:01:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
3013993;66;22;2;0;'mo86@hotmail.com';TO_DATE('2013-12-03','YYYY-MM-DD');TO_TIMESTAMP('2013-12-12 03:10:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
4574094;62;28;2;0;NULL;TO_DATE('2014-02-02','YYYY-MM-DD');TO_TIMESTAMP('2014-02-12 18:07:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6718825;53;14;18;0;NULL;TO_DATE('2013-08-10','YYYY-MM-DD');TO_TIMESTAMP('2013-08-17 01:42:53','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7843318;35;24;17;0;NULL;TO_DATE('2013-10-04','YYYY-MM-DD');TO_TIMESTAMP('2013-10-07 17:29:59','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7845374;70;8;19;0;NULL;TO_DATE('2013-11-01','YYYY-MM-DD');TO_TIMESTAMP('2013-11-04 17:14:45','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4529285;69;10;16;16;'zi30@gmail.com';TO_DATE('2013-05-31','YYYY-MM-DD');TO_TIMESTAMP('2013-06-07 12:46:55','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-22','YYYY-MM-DD');TO_DATE('2013-06-27','YYYY-MM-DD');0;'Si';'Si';
7817181;21;27;16;0;'ji90@uniandes.edu.co';TO_DATE('2013-07-21','YYYY-MM-DD');TO_TIMESTAMP('2013-07-31 00:36:04','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
1712175;14;16;10;0;NULL;TO_DATE('2013-07-26','YYYY-MM-DD');TO_TIMESTAMP('2013-08-06 04:58:56','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5231104;2;23;6;0;'fi88@gmail.com';TO_DATE('2013-05-23','YYYY-MM-DD');TO_TIMESTAMP('2013-05-31 15:30:31','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-10','YYYY-MM-DD');NULL;NULL;'Si';'No';
9334921;14;25;6;0;NULL;TO_DATE('2014-01-10','YYYY-MM-DD');TO_TIMESTAMP('2014-01-15 17:04:28','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2726980;22;30;15;0;'cu63@uniandes.edu.co';TO_DATE('2013-11-25','YYYY-MM-DD');TO_TIMESTAMP('2013-11-29 22:30:38','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
4736122;17;14;4;0;NULL;TO_DATE('2014-02-18','YYYY-MM-DD');TO_TIMESTAMP('2014-02-21 16:39:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7300446;68;8;18;0;NULL;TO_DATE('2013-12-06','YYYY-MM-DD');TO_TIMESTAMP('2013-12-08 16:30:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2443531;24;19;12;0;NULL;TO_DATE('2013-06-23','YYYY-MM-DD');TO_TIMESTAMP('2013-06-26 01:35:30','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3661911;72;1;14;27;'re1@yahoo.com';TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-10-25 20:09:37','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');3;'Si';'Si';
753675;25;15;16;0;NULL;TO_DATE('2013-04-19','YYYY-MM-DD');TO_TIMESTAMP('2013-04-19 22:18:34','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6599053;67;6;17;24;'ha96@gmail.com';TO_DATE('2014-03-24','YYYY-MM-DD');TO_TIMESTAMP('2014-03-30 21:57:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-06','YYYY-MM-DD');TO_DATE('2014-04-07','YYYY-MM-DD');4;'Si';'Si';
8989717;29;14;7;7;'pula81@uniandes.edu.co';TO_DATE('2013-12-22','YYYY-MM-DD');TO_TIMESTAMP('2013-12-28 15:54:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-10','YYYY-MM-DD');TO_DATE('2014-01-09','YYYY-MM-DD');5;'Si';'Si';
6726541;53;13;15;20;'tove31@yahoo.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_TIMESTAMP('2013-08-06 05:16:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-13','YYYY-MM-DD');TO_DATE('2013-08-12','YYYY-MM-DD');5;'Si';'Si';
5520948;72;3;4;0;NULL;TO_DATE('2013-11-11','YYYY-MM-DD');TO_TIMESTAMP('2013-11-16 17:42:59','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
